report_date,player,player_team,opponent,home_away,matchup,prop_type,line,over_odds,bookmaker,season_avg,recent_5_avg,median,std_dev,min,max,games_analyzed,times_over,times_under,times_push,over_rate_pct,is_back_to_back,days_rest,recent_mins_avg,season_mins_avg,minutes_factor,opp_defense_factor,opp_defense_rank,team_pace_factor,opp_pace_factor,combined_pace,vegas_game_total,blowout_risk,model_projection,base_projection,edge_pct,confidence_pct,recommended_pick,context_flags,adj_defense_pct,adj_location_pct,adj_b2b_pct,adj_pace_pct,adj_game_total_pct,adj_blowout_pct,adj_minutes_pct
12-06-2025,Duncan Robinson,DET,MIL,HOME,MIL @ DET,assists,2.5,146,betonlineag,2.0,2.2,2.0,1.94,0.0,8.0,21,7,14,0,33.3,True,2,33.0,32.0,1.03,1.021,9,1.002,0.991,0.996,224.5,HIGH,1.5,1.6,-39.9,45.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,2.1,2.5,-8.0,-0.4,0.0,-5.0,3.0
12-06-2025,Bogdan Bogdanovic,LAC,MIN,AWAY,LAC @ MIN,rebounds,2.5,128,draftkings,3.4,3.0,4.0,2.4,0.0,7.0,9,6,3,0,66.7,False,2,27.8,25.6,1.088,0.997,15,0.976,1.005,0.99,227.5,MEDIUM,3.5,3.4,39.6,46.0,OVER,⏰ MINS UP,-0.3,-2.5,0.0,-1.0,0.0,-2.0,8.8
12-06-2025,Dyson Daniels,ATL,WAS,AWAY,ATL @ WAS,points,12.5,-104,fanduel,10.7,13.4,10.0,5.49,2.0,22.0,24,8,16,0,33.3,True,2,37.4,34.0,1.1,1.082,1,1.007,1.015,1.011,237.5,MEDIUM,7.6,7.1,-38.9,66.0,UNDER,💥 SMASH SPOT | ⚠️ B2B | 📈 HIGH TOTAL | ⏰ MINS UP,8.2,-2.5,-8.0,1.1,1.7,-2.0,10.0
12-06-2025,Kevin Porter Jr.,MIL,DET,AWAY,MIL @ DET,rebounds,4.5,-128,fanduel,3.4,3.4,4.0,2.61,0.0,7.0,5,1,4,0,20.0,True,2,27.4,27.4,1.0,0.969,23,0.991,1.002,0.996,224.5,HIGH,2.8,3.4,-37.8,27.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,-3.1,-2.5,-8.0,-0.4,0.0,-5.0,0.0
12-06-2025,Simone Fontecchio,MIA,ORL,AWAY,MIA @ ORL,rebounds,3.5,-105,betmgm,2.9,3.4,3.0,1.28,0.0,5.0,22,9,13,0,40.9,True,2,17.2,19.0,0.907,0.974,22,1.04,1.003,1.021,241.5,LOW,2.2,2.7,-37.6,47.0,UNDER,⚠️ B2B | ⏰ MINS DOWN,-2.6,-2.5,-8.0,2.1,0.0,0.0,-9.3
12-06-2025,Marvin Bagley III,WAS,ATL,HOME,ATL @ WAS,rebounds,7.5,108,fanduel,4.9,6.4,5.0,2.19,1.0,8.0,17,2,15,0,11.8,False,2,25.8,17.8,1.448,1.044,7,1.015,1.007,1.011,237.5,MEDIUM,4.8,4.1,-36.2,84.0,UNDER,⏰ MINS UP,4.4,2.5,0.0,1.1,0.0,-2.0,10.0
12-06-2025,Buddy Hield,GSW,CLE,AWAY,GSW @ CLE,assists,2.5,155,betonlineag,1.6,2.0,2.0,1.53,0.0,4.0,23,6,17,0,26.1,False,2,21.8,18.4,1.183,1.013,11,0.998,1.003,1.001,229.5,MEDIUM,1.6,1.5,-36.1,56.0,UNDER,⏰ MINS UP,1.3,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Jaden Ivey,DET,MIL,HOME,MIL @ DET,points,10.5,-106,fanduel,7.2,5.8,8.0,5.23,0.0,15.0,8,2,6,0,25.0,True,2,13.4,13.6,0.983,1.024,8,1.002,0.991,0.996,224.5,HIGH,6.7,7.5,-35.9,49.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,2.4,2.5,-8.0,-0.4,-0.1,-5.0,-1.7
12-06-2025,De'Andre Hunter,CLE,GSW,HOME,GSW @ CLE,rebounds,3.5,-146,fanduel,4.4,3.2,4.0,1.43,2.0,7.0,20,14,6,0,70.0,True,2,27.6,28.6,0.967,1.002,13,1.003,0.998,1.001,229.5,MEDIUM,4.7,5.3,35.7,68.0,OVER,⚠️ B2B,0.2,2.5,-8.0,0.1,0.0,-2.0,-3.3
12-06-2025,Jaylon Tyson,CLE,GSW,HOME,GSW @ CLE,rebounds,5.5,-136,fanduel,5.1,6.2,5.0,2.88,0.0,11.0,19,7,12,0,36.8,True,2,30.4,27.4,1.109,1.002,13,1.003,0.998,1.001,229.5,MEDIUM,3.6,3.5,-35.1,55.0,UNDER,⚠️ B2B | ⏰ MINS UP,0.2,2.5,-8.0,0.1,0.0,-2.0,10.0
12-06-2025,Kel'el Ware,MIA,ORL,AWAY,MIA @ ORL,pra,24.5,-111,fanduel,23.0,19.0,23.0,9.39,9.0,38.0,23,10,13,0,43.5,True,2,22.2,24.5,0.907,0.965,19,1.04,1.003,1.021,241.5,LOW,15.9,19.4,-35.1,58.0,UNDER,⚠️ B2B | 📈 HIGH TOTAL | ⏰ MINS DOWN,-3.5,-2.5,-8.0,2.1,2.2,0.0,-9.3
12-06-2025,Dru Smith,MIA,ORL,AWAY,MIA @ ORL,points,8.5,-110,betonlineag,6.4,6.8,6.0,3.22,0.0,13.0,23,6,17,0,26.1,True,2,17.2,17.1,1.004,0.984,19,1.04,1.003,1.021,241.5,LOW,5.6,6.0,-34.7,52.0,UNDER,⚠️ B2B | 📈 HIGH TOTAL,-1.6,-2.5,-8.0,2.1,2.2,0.0,0.4
12-06-2025,Naji Marshall,DAL,HOU,HOME,HOU @ DAL,assists,1.5,-178,draftkings,2.5,3.4,2.5,1.69,0.0,6.0,24,18,6,0,75.0,True,2,31.6,27.5,1.149,0.949,25,1.001,0.985,0.993,220.5,MEDIUM,2.0,2.1,34.1,61.0,OVER,⚠️ B2B | ⏰ MINS UP,-5.1,2.5,-8.0,-0.7,0.0,-2.0,10.0
12-06-2025,Will Richard,GSW,CLE,AWAY,GSW @ CLE,rebounds,3.5,112,fanduel,2.6,3.6,2.0,2.38,0.0,7.0,21,6,15,0,28.6,False,2,23.0,18.8,1.226,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,2.3,2.2,-33.9,53.0,UNDER,⏰ MINS UP,-0.0,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Gary Payton II,GSW,CLE,AWAY,GSW @ CLE,rebounds,3.5,-102,fanduel,3.2,4.6,2.0,2.82,0.0,11.0,22,7,15,0,31.8,False,2,16.2,12.0,1.35,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,2.3,2.2,-33.9,57.0,UNDER,⏰ MINS UP,-0.0,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Ryan Nembhard,DAL,HOU,HOME,HOU @ DAL,points,7.5,-260,bovada,8.7,15.6,8.0,8.56,0.0,28.0,11,6,5,0,54.5,True,2,27.4,18.2,1.507,0.969,26,1.001,0.985,0.993,220.5,MEDIUM,5.0,5.1,-33.9,43.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS UP,-3.1,2.5,-8.0,-0.7,-0.6,-2.0,10.0
12-06-2025,Bobby Portis,MIL,DET,AWAY,MIL @ DET,pra,19.5,-115,fanduel,18.4,19.4,18.0,6.14,8.0,30.0,24,8,16,0,33.3,True,2,21.8,21.8,1.0,0.955,22,0.991,1.002,0.996,224.5,HIGH,12.9,15.9,-33.9,56.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,-4.5,-2.5,-8.0,-0.4,-0.1,-5.0,0.0
12-06-2025,Kel'el Ware,MIA,ORL,AWAY,MIA @ ORL,points,12.5,-128,fanduel,11.9,9.8,13.0,6.43,0.0,22.0,23,12,11,0,52.2,True,2,22.2,24.5,0.907,0.984,19,1.04,1.003,1.021,241.5,LOW,8.3,9.9,-33.8,52.0,UNDER,⚠️ B2B | 📈 HIGH TOTAL | ⏰ MINS DOWN,-1.6,-2.5,-8.0,2.1,2.2,0.0,-9.3
12-06-2025,Myles Turner,MIL,DET,AWAY,MIL @ DET,points,12.5,-108,fanduel,12.7,11.4,12.0,5.55,3.0,24.0,24,12,12,0,50.0,True,2,24.2,28.8,0.842,0.977,22,0.991,1.002,0.996,224.5,HIGH,8.3,11.1,-33.7,51.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS DOWN,-2.3,-2.5,-8.0,-0.4,-0.1,-5.0,-10.0
12-06-2025,Buddy Hield,GSW,CLE,AWAY,GSW @ CLE,points,11.5,-113,fanduel,7.8,11.0,8.0,5.98,0.0,20.0,23,6,17,0,26.1,False,2,21.8,18.4,1.183,1.001,12,0.998,1.003,1.001,229.5,MEDIUM,7.6,7.2,-33.7,55.0,UNDER,⏰ MINS UP,0.1,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Bobby Portis,MIL,DET,AWAY,MIL @ DET,points,11.5,-120,fanduel,11.5,12.6,11.5,5.38,2.0,22.0,24,12,12,0,50.0,True,2,21.8,21.8,1.0,0.977,22,0.991,1.002,0.996,224.5,HIGH,7.6,9.2,-33.7,47.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,-2.3,-2.5,-8.0,-0.4,-0.1,-5.0,0.0
12-06-2025,Jaden Ivey,DET,MIL,HOME,MIL @ DET,pra,14.5,-126,draftkings,10.6,9.0,11.5,6.86,1.0,22.0,8,2,6,0,25.0,True,2,13.4,13.6,0.983,1.027,8,1.002,0.991,0.996,224.5,HIGH,9.6,10.7,-33.5,41.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,2.7,2.5,-8.0,-0.4,-0.1,-5.0,-1.7
12-06-2025,Amen Thompson,HOU,DAL,AWAY,HOU @ DAL,points,20.5,100,fanduel,17.9,17.8,18.0,7.01,5.0,31.0,20,6,14,0,30.0,True,2,35.0,36.0,0.971,0.991,16,0.985,1.001,0.993,220.5,MEDIUM,13.7,16.4,-33.2,67.0,UNDER,⚠️ B2B,-0.9,-2.5,-8.0,-0.7,-0.6,-2.0,-2.9
12-06-2025,Maxime Raynaud,SAC,MIA,AWAY,SAC @ MIA,pra,16.5,-122,fanduel,12.1,16.0,10.5,9.23,1.0,34.0,14,4,10,0,28.6,False,2,20.0,15.9,1.261,1.025,12,1.002,1.04,1.021,241.5,MEDIUM,11.0,9.8,-33.2,59.0,UNDER,📈 HIGH TOTAL | ⏰ MINS UP,2.5,-2.5,0.0,2.1,2.2,-2.0,10.0
12-06-2025,Josh Okogie,HOU,DAL,AWAY,HOU @ DAL,assists,1.5,100,betmgm,1.0,0.6,1.0,0.73,0.0,3.0,20,3,17,0,15.0,True,2,19.2,20.8,0.921,0.961,22,0.985,1.001,0.993,220.5,MEDIUM,1.0,1.3,-33.0,71.0,UNDER,⚠️ B2B | ⏰ MINS DOWN,-3.9,-2.5,-8.0,-0.7,0.0,-2.0,-7.9
12-06-2025,Russell Westbrook,SAC,MIA,AWAY,SAC @ MIA,assists,7.5,100,fanduel,6.9,8.0,6.5,3.77,1.0,14.0,22,8,14,0,36.4,False,2,28.2,28.2,1.001,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,5.0,5.1,-33.0,60.0,UNDER,,0.9,-2.5,0.0,2.1,0.0,-2.0,0.1
12-06-2025,Kel'el Ware,MIA,ORL,AWAY,MIA @ ORL,rebounds,10.5,104,fanduel,10.5,8.6,9.0,4.41,4.0,20.0,23,9,14,0,39.1,True,2,22.2,24.5,0.907,0.974,22,1.04,1.003,1.021,241.5,LOW,7.0,8.7,-33.0,63.0,UNDER,⚠️ B2B | ⏰ MINS DOWN,-2.6,-2.5,-8.0,2.1,0.0,0.0,-9.3
12-06-2025,Craig Porter Jr,CLE,GSW,HOME,GSW @ CLE,rebounds,3.5,118,fanduel,3.1,3.4,3.0,2.46,0.0,7.0,21,9,12,0,42.9,True,2,15.6,17.2,0.907,1.002,13,1.003,0.998,1.001,229.5,MEDIUM,2.4,2.8,-32.8,25.0,UNDER,⚠️ B2B | ⏰ MINS DOWN,0.2,2.5,-8.0,0.1,0.0,-2.0,-9.3
12-06-2025,Buddy Hield,GSW,CLE,AWAY,GSW @ CLE,rebounds,2.5,-170,fanduel,2.3,4.2,2.0,2.09,0.0,8.0,23,8,15,0,34.8,False,2,21.8,18.4,1.183,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,1.7,1.6,-32.7,35.0,UNDER,⏰ MINS UP,-0.0,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Jaime Jaquez Jr,MIA,ORL,AWAY,MIA @ ORL,assists,5.5,-136,fanduel,5.0,3.6,5.0,2.03,1.0,9.0,22,9,13,0,40.9,True,2,25.2,29.1,0.865,0.917,28,1.04,1.003,1.021,241.5,LOW,3.7,4.9,-32.6,66.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS DOWN,-8.3,-2.5,-8.0,2.1,0.0,0.0,-10.0
12-06-2025,D'Angelo Russell,DAL,HOU,HOME,HOU @ DAL,rebounds,1.5,-125,betmgm,2.7,2.4,2.0,1.92,0.0,7.0,20,16,4,0,80.0,True,2,16.8,20.6,0.816,0.892,30,1.001,0.985,0.993,220.5,MEDIUM,2.0,2.7,32.6,62.0,OVER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS DOWN,-10.8,2.5,-8.0,-0.7,0.0,-2.0,-10.0
12-06-2025,Kevin Porter Jr.,MIL,DET,AWAY,MIL @ DET,assists,6.5,116,fanduel,5.8,5.8,6.0,2.59,2.0,9.0,5,2,3,0,40.0,True,2,27.4,27.4,1.0,0.897,29,0.991,1.002,0.996,224.5,HIGH,4.4,5.8,-32.1,29.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | 💨 BLOWOUT RISK,-10.3,-2.5,-8.0,-0.4,0.0,-5.0,0.0
12-06-2025,Jaden McDaniels,MIN,LAC,HOME,LAC @ MIN,points,13.5,100,fanduel,15.5,12.4,14.0,5.84,6.0,30.0,21,12,9,0,57.1,False,2,31.4,31.9,0.986,1.0,14,1.005,0.976,0.99,227.5,MEDIUM,17.8,18.1,31.9,59.0,OVER,,-0.0,2.5,0.0,-1.0,0.3,-2.0,-1.4
12-06-2025,Jaden McDaniels,MIN,LAC,HOME,LAC @ MIN,assists,2.5,112,draftkings,2.5,3.2,3.0,1.36,0.0,6.0,21,12,9,0,57.1,False,2,31.4,31.9,0.986,1.021,9,1.005,0.976,0.99,227.5,MEDIUM,1.7,1.7,-31.9,61.0,UNDER,,2.1,2.5,0.0,-1.0,0.0,-2.0,-1.4
12-06-2025,Bam Adebayo,MIA,ORL,AWAY,MIA @ ORL,assists,3.5,106,fanduel,2.5,2.0,3.0,1.46,0.0,5.0,17,4,13,0,23.5,True,2,32.4,30.8,1.053,0.917,28,1.04,1.003,1.021,241.5,LOW,2.4,2.7,-31.8,66.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS UP,-8.3,-2.5,-8.0,2.1,0.0,0.0,5.3
12-06-2025,Ron Holland,DET,MIL,HOME,MIL @ DET,points,6.5,-128,fanduel,8.2,9.8,9.0,5.21,0.0,19.0,23,14,9,0,60.9,True,2,17.2,21.1,0.814,1.024,8,1.002,0.991,0.996,224.5,HIGH,8.5,10.4,31.5,56.0,OVER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS DOWN,2.4,2.5,-8.0,-0.4,-0.1,-5.0,-10.0
12-06-2025,Amen Thompson,HOU,DAL,AWAY,HOU @ DAL,rebounds,8.5,120,fanduel,7.1,9.2,7.5,3.31,1.0,14.0,20,7,13,0,35.0,True,2,35.0,36.0,0.971,1.108,2,0.985,1.001,0.993,220.5,MEDIUM,5.8,6.2,-31.5,60.0,UNDER,💥 SMASH SPOT | ⚠️ B2B,10.8,-2.5,-8.0,-0.7,0.0,-2.0,-2.9
12-06-2025,Moses Moody,GSW,CLE,AWAY,GSW @ CLE,pra,19.5,-113,fanduel,16.5,15.2,14.0,9.2,3.0,36.0,21,6,15,0,28.6,False,2,24.8,25.4,0.977,1.003,12,0.998,1.003,1.001,229.5,MEDIUM,13.4,14.2,-31.3,64.0,UNDER,,0.3,-2.5,0.0,0.1,0.6,-2.0,-2.3
12-06-2025,Malik Monk,SAC,MIA,AWAY,SAC @ MIA,rebounds,2.5,-130,fanduel,2.0,2.8,2.0,1.37,0.0,6.0,19,5,14,0,26.3,False,2,26.8,24.6,1.088,1.089,3,1.002,1.04,1.021,241.5,MEDIUM,1.7,1.5,-30.7,76.0,UNDER,💥 SMASH SPOT | ⏰ MINS UP,8.9,-2.5,0.0,2.1,0.0,-2.0,8.8
12-06-2025,Amen Thompson,HOU,DAL,AWAY,HOU @ DAL,pra,34.5,-111,fanduel,30.1,31.6,27.0,7.48,15.0,45.0,20,5,15,0,25.0,True,2,35.0,36.0,0.971,1.012,16,0.985,1.001,0.993,220.5,MEDIUM,24.0,28.1,-30.5,65.0,UNDER,⚠️ B2B,1.2,-2.5,-8.0,-0.7,-0.6,-2.0,-2.9
12-06-2025,Nicolas Batum,LAC,MIN,AWAY,LAC @ MIN,assists,0.5,-185,betmgm,0.8,1.2,0.0,1.17,0.0,4.0,23,10,13,0,43.5,True,2,24.4,19.4,1.255,0.973,19,0.976,1.005,0.99,227.5,MEDIUM,0.7,0.7,30.5,39.0,OVER,⚠️ B2B | ⏰ MINS UP,-2.7,-2.5,-8.0,-1.0,0.0,-2.0,10.0
12-06-2025,Jaylon Tyson,CLE,GSW,HOME,GSW @ CLE,pra,20.5,-128,fanduel,20.0,26.4,23.0,9.33,6.0,42.0,19,10,9,0,52.6,True,2,30.4,27.4,1.109,0.971,27,1.003,0.998,1.001,229.5,MEDIUM,14.3,14.4,-30.2,63.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS UP,-2.9,2.5,-8.0,0.1,0.6,-2.0,10.0
12-06-2025,Dean Wade,CLE,GSW,HOME,GSW @ CLE,assists,1.5,115,betmgm,1.7,2.0,1.0,1.43,0.0,5.0,22,10,12,0,45.5,True,2,22.0,22.4,0.984,0.965,21,1.003,0.998,1.001,229.5,MEDIUM,1.1,1.2,-29.8,47.0,UNDER,⚠️ B2B,-3.5,2.5,-8.0,0.1,0.0,-2.0,-1.6
12-06-2025,Mike Conley,MIN,LAC,HOME,LAC @ MIN,rebounds,1.5,113,draftkings,1.8,1.4,2.0,1.05,0.0,4.0,22,13,9,0,59.1,False,2,15.4,19.4,0.795,0.988,18,1.005,0.976,0.99,227.5,MEDIUM,1.9,2.2,29.7,58.0,OVER,⏰ MINS DOWN,-1.2,2.5,0.0,-1.0,0.0,-2.0,-10.0
12-06-2025,Moses Moody,GSW,CLE,AWAY,GSW @ CLE,points,13.5,-125,fanduel,11.8,10.4,10.0,8.64,0.0,32.0,21,7,14,0,33.3,False,2,24.8,25.4,0.977,1.001,12,0.998,1.003,1.001,229.5,MEDIUM,9.5,10.1,-29.7,56.0,UNDER,,0.1,-2.5,0.0,0.1,0.6,-2.0,-2.3
12-06-2025,Malik Monk,SAC,MIA,AWAY,SAC @ MIA,assists,3.5,106,fanduel,2.3,3.0,2.0,1.63,0.0,6.0,19,4,15,0,21.1,False,2,26.8,24.6,1.088,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,2.5,2.3,-29.6,70.0,UNDER,⏰ MINS UP,0.9,-2.5,0.0,2.1,0.0,-2.0,8.8
12-06-2025,Buddy Hield,GSW,CLE,AWAY,GSW @ CLE,pra,15.5,-220,bovada,11.7,17.2,9.0,7.77,1.0,29.0,23,6,17,0,26.1,False,2,21.8,18.4,1.183,1.003,12,0.998,1.003,1.001,229.5,MEDIUM,10.9,10.3,-29.5,55.0,UNDER,⏰ MINS UP,0.3,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Max Christie,DAL,HOU,HOME,HOU @ DAL,rebounds,2.5,-128,fanduel,3.2,2.0,3.0,2.19,0.0,7.0,24,13,11,0,54.2,True,2,26.0,29.0,0.895,0.892,30,1.001,0.985,0.993,220.5,MEDIUM,1.8,2.4,-29.3,56.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS DOWN,-10.8,2.5,-8.0,-0.7,0.0,-2.0,-10.0
12-06-2025,Quinten Post,GSW,CLE,AWAY,GSW @ CLE,rebounds,5.5,112,fanduel,3.8,3.4,3.0,2.19,0.0,8.0,23,5,18,0,21.7,False,2,22.0,16.6,1.328,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,3.9,3.7,-29.3,57.0,UNDER,⏰ MINS UP,-0.0,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Zach LaVine,SAC,MIA,AWAY,SAC @ MIA,assists,2.5,-170,fanduel,2.4,2.6,2.0,1.31,0.0,6.0,20,9,11,0,45.0,False,2,31.4,33.2,0.947,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,1.8,1.9,-29.1,59.0,UNDER,⏰ MINS DOWN,0.9,-2.5,0.0,2.1,0.0,-2.0,-5.3
12-06-2025,DeMar DeRozan,SAC,MIA,AWAY,SAC @ MIA,assists,3.5,-154,fanduel,3.4,2.8,3.0,1.99,0.0,9.0,22,9,13,0,40.9,False,2,32.6,32.7,0.996,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,4.5,4.6,28.9,57.0,OVER,,0.9,-2.5,0.0,2.1,0.0,-2.0,-0.4
12-06-2025,Marvin Bagley III,WAS,ATL,HOME,ATL @ WAS,pra,21.5,-119,draftkings,14.8,19.0,14.0,7.17,3.0,31.0,17,4,13,0,23.5,False,2,25.8,17.8,1.448,1.019,10,1.015,1.007,1.011,237.5,MEDIUM,15.3,13.2,-28.9,76.0,UNDER,📈 HIGH TOTAL | ⏰ MINS UP,1.9,2.5,0.0,1.1,1.7,-2.0,10.0
12-06-2025,Keegan Murray,SAC,MIA,AWAY,SAC @ MIA,rebounds,6.5,-138,fanduel,7.6,9.0,8.0,4.43,2.0,14.0,7,4,3,0,57.1,False,2,40.0,38.6,1.037,1.089,3,1.002,1.04,1.021,241.5,MEDIUM,8.4,7.6,28.8,56.0,OVER,💥 SMASH SPOT,8.9,-2.5,0.0,2.1,0.0,-2.0,3.7
12-06-2025,Zach LaVine,SAC,MIA,AWAY,SAC @ MIA,rebounds,2.5,-170,fanduel,3.0,2.2,3.0,1.28,1.0,6.0,20,11,9,0,55.0,False,2,31.4,33.2,0.947,1.089,3,1.002,1.04,1.021,241.5,MEDIUM,3.2,3.2,28.8,66.0,OVER,💥 SMASH SPOT | ⏰ MINS DOWN,8.9,-2.5,0.0,2.1,0.0,-2.0,-5.3
12-06-2025,Kyle Kuzma,MIL,DET,AWAY,MIL @ DET,pra,19.5,-118,fanduel,19.3,16.8,20.0,8.58,2.0,44.0,23,12,11,0,52.2,True,2,24.0,25.9,0.928,0.955,22,0.991,1.002,0.996,224.5,HIGH,13.9,18.5,-28.7,48.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS DOWN,-4.5,-2.5,-8.0,-0.4,-0.1,-5.0,-7.2
12-06-2025,Marvin Bagley III,WAS,ATL,HOME,ATL @ WAS,points,12.5,-104,fanduel,8.6,11.4,9.0,5.27,1.0,22.0,17,4,13,0,23.5,False,2,25.8,17.8,1.448,1.012,10,1.015,1.007,1.011,237.5,MEDIUM,9.0,7.8,-28.3,72.0,UNDER,📈 HIGH TOTAL | ⏰ MINS UP,1.2,2.5,0.0,1.1,1.7,-2.0,10.0
12-06-2025,Moses Moody,GSW,CLE,AWAY,GSW @ CLE,rebounds,3.5,-102,fanduel,3.2,4.0,3.0,1.64,0.0,7.0,21,6,15,0,28.6,False,2,24.8,25.4,0.977,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,2.5,2.7,-28.0,69.0,UNDER,,-0.0,-2.5,0.0,0.1,0.0,-2.0,-2.3
12-06-2025,Julius Randle,MIN,LAC,HOME,LAC @ MIN,points,20.5,102,fanduel,22.9,18.4,23.0,6.7,10.0,33.0,22,12,10,0,54.5,False,2,34.2,33.7,1.015,1.0,14,1.005,0.976,0.99,227.5,MEDIUM,26.2,25.9,28.0,55.0,OVER,,-0.0,2.5,0.0,-1.0,0.3,-2.0,1.5
12-06-2025,Bobby Portis,MIL,DET,AWAY,MIL @ DET,rebounds,6.5,106,fanduel,5.6,5.2,6.0,2.24,1.0,9.0,24,8,16,0,33.3,True,2,21.8,21.8,1.0,0.969,23,0.991,1.002,0.996,224.5,HIGH,4.7,5.7,-27.8,49.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK,-3.1,-2.5,-8.0,-0.4,0.0,-5.0,0.0
12-06-2025,Precious Achiuwa,SAC,MIA,AWAY,SAC @ MIA,assists,1.5,175,betmgm,0.9,0.8,0.0,1.28,0.0,3.0,15,5,10,0,33.3,False,2,24.2,20.9,1.16,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,1.1,1.0,-27.8,41.0,UNDER,⏰ MINS UP,0.9,-2.5,0.0,2.1,0.0,-2.0,10.0
12-06-2025,Carlton Carrington,WAS,ATL,HOME,ATL @ WAS,points,9.5,-106,fanduel,6.6,7.6,7.0,2.97,0.0,11.0,21,5,16,0,23.8,False,2,24.8,25.2,0.983,1.012,10,1.015,1.007,1.011,237.5,MEDIUM,6.9,6.7,-27.5,75.0,UNDER,📈 HIGH TOTAL,1.2,2.5,0.0,1.1,1.7,-2.0,-1.7
12-06-2025,Brandin Podziemski,GSW,CLE,AWAY,GSW @ CLE,assists,3.5,-166,fanduel,2.9,3.0,3.0,2.13,0.0,9.0,23,7,16,0,30.4,False,2,25.4,28.0,0.906,1.013,11,0.998,1.003,1.001,229.5,MEDIUM,2.5,2.9,-27.3,60.0,UNDER,⏰ MINS DOWN,1.3,-2.5,0.0,0.1,0.0,-2.0,-9.4
12-06-2025,Brandin Podziemski,GSW,CLE,AWAY,GSW @ CLE,pra,23.5,-111,fanduel,19.8,19.4,19.0,6.47,11.0,33.0,23,6,17,0,26.1,False,2,25.4,28.0,0.906,1.003,12,0.998,1.003,1.001,229.5,MEDIUM,17.1,19.6,-27.1,55.0,UNDER,⏰ MINS DOWN,0.3,-2.5,0.0,0.1,0.6,-2.0,-9.4
12-06-2025,Trayce Jackson-Davis,GSW,CLE,AWAY,GSW @ CLE,assists,1.5,-118,betmgm,1.0,0.6,1.0,1.0,0.0,3.0,13,2,11,0,15.4,False,2,11.0,11.7,0.941,1.013,11,0.998,1.003,1.001,229.5,MEDIUM,1.1,1.2,-27.1,47.0,UNDER,⏰ MINS DOWN,1.3,-2.5,0.0,0.1,0.0,-2.0,-5.9
12-06-2025,Ryan Rollins,MIL,DET,AWAY,MIL @ DET,rebounds,4.5,124,fanduel,4.1,3.8,4.0,1.93,0.0,8.0,24,11,13,0,45.8,True,2,35.2,32.7,1.078,0.969,23,0.991,1.002,0.996,224.5,HIGH,3.3,3.7,-27.1,37.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,-3.1,-2.5,-8.0,-0.4,0.0,-5.0,7.8
12-06-2025,Nicolas Batum,LAC,MIN,AWAY,LAC @ MIN,pra,9.5,109,betonlineag,8.0,7.6,7.0,4.02,0.0,18.0,23,9,14,0,39.1,True,2,24.4,19.4,1.255,0.987,17,0.976,1.005,0.99,227.5,MEDIUM,6.9,7.3,-27.1,49.0,UNDER,⚠️ B2B | ⏰ MINS UP,-1.3,-2.5,-8.0,-1.0,0.3,-2.0,10.0
