prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
2a4f649870db0148:rebounds:5.5:under,2a4f649870db0148,Miles Bridges,rebounds,under,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,5.5,0.5061,0.5,0.5203,-0.0495,0.16,LOW,,,PASS,-125,,,
0fcc97fb82556cb2:rebounds:5.5:over,0fcc97fb82556cb2,Jaylon Tyson,rebounds,over,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,5.55,0.5361,0.5158,0.5835,-0.0865,0.16,LOW,{'home': 1.01},home,PASS,-165,,,
0fcc97fb82556cb2:rebounds:5.5:under,0fcc97fb82556cb2,Jaylon Tyson,rebounds,under,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,5.55,0.4639,0.4842,0.4165,0.0194,0.16,LOW,{'home': 1.01},home,PASS,125,,,
0aa082da5aeeb340:rebounds:9.5:over,0aa082da5aeeb340,Moussa Diabate,rebounds,over,9.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,9.5,0.497,0.5,0.4899,-0.0268,0.16,LOW,,,PASS,-110,,,
0aa082da5aeeb340:rebounds:9.5:under,0aa082da5aeeb340,Moussa Diabate,rebounds,under,9.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,9.5,0.503,0.5,0.5101,-0.0424,0.16,LOW,,,PASS,-120,,,
ada18546837dac41:rebounds:8.5:over,ada18546837dac41,Jarrett Allen,rebounds,over,8.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,8.59,0.5361,0.5158,0.5835,-0.0865,0.16,LOW,{'home': 1.01},home,PASS,-165,,,
ada18546837dac41:rebounds:8.5:under,ada18546837dac41,Jarrett Allen,rebounds,under,8.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,8.59,0.4639,0.4842,0.4165,0.0194,0.16,LOW,{'home': 1.01},home,PASS,125,,,
facb6803046eab5c:rebounds:4.5:over,facb6803046eab5c,Brandon Miller,rebounds,over,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,6.93,0.6913,0.769,0.5101,0.1459,0.3827,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-120,,,
facb6803046eab5c:rebounds:4.5:under,facb6803046eab5c,Brandon Miller,rebounds,under,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,6.93,0.3087,0.231,0.4899,-0.2152,0.3827,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-110,,,
440168766d15343b:rebounds:4.5:over,440168766d15343b,Kon Knueppel,rebounds,over,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,4.5,0.525,0.5,0.5835,-0.0976,0.16,LOW,,,PASS,-165,,,
440168766d15343b:rebounds:4.5:under,440168766d15343b,Kon Knueppel,rebounds,under,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,4.5,0.475,0.5,0.4165,0.0305,0.16,LOW,,,PASS,125,,,
8a59c926ad0214ec:rebounds:3.5:over,8a59c926ad0214ec,Darius Garland,rebounds,over,3.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,4.11,0.5889,0.6579,0.4279,0.1343,0.2,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,120,,,
