prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,usage_expectation,pick,odds,injury_status,injury_source,injury_detail,market_over_odds,market_prob,market_under_odds,reason
9f2adc9f09c6144d:points:6.5:under,9f2adc9f09c6144d,Tre Mann,points,under,6.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,6.5,0.4714,0.5,0.4592,-0.0164,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
9f2adc9f09c6144d:points:8.5:over,9f2adc9f09c6144d,Tre Mann,points,over,8.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,8.5,0.4187,0.5,0.3839,0.0105,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,145,,,,,,,
9f2adc9f09c6144d:points:8.5:under,9f2adc9f09c6144d,Tre Mann,points,under,8.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,8.5,0.5813,0.5,0.6161,-0.0739,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-190,,,,,,,
9f2adc9f09c6144d:points:9.5:over,9f2adc9f09c6144d,Tre Mann,points,over,9.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,9.5,0.3688,0.5,0.3125,0.0354,0.21,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,200,,,,,,,
9f2adc9f09c6144d:points:9.5:under,9f2adc9f09c6144d,Tre Mann,points,under,9.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,9.5,0.6312,0.5,0.6875,-0.1021,0.21,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-275,,,,,,,
8dc2b7956478814b:pra:27.5:over,8dc2b7956478814b,Alex Sarr,pra,over,27.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,4,False,33.23,0.6472,0.7771,0.5915,0.0176,0.2944,LOW,"{'minutes_trend': 0.9978, 'usage_trend': 1.0431, 'rest': 1.02}","minutes trend, usage trend, extra rest",31.8,30.0,31.066666666666666,UP,0.8,0.7333333333333333,1,1,0,0,Teammates OUT: 1,PASS,-170,,,,,,,
8dc2b7956478814b:pra:27.5:under,8dc2b7956478814b,Alex Sarr,pra,under,27.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,4,False,33.23,0.3528,0.2229,0.4085,-0.082,0.2944,LOW,"{'minutes_trend': 0.9978, 'usage_trend': 1.0431, 'rest': 1.02}","minutes trend, usage trend, extra rest",31.8,30.0,31.066666666666666,UP,0.2,0.26666666666666666,-1,1,0,0,Teammates OUT: 1,PASS,130,,,,,,,
8dc2b7956478814b:pra:30.5:over,8dc2b7956478814b,Alex Sarr,pra,over,30.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,4,False,33.23,0.5188,0.6418,0.4661,0.0188,0.2,LOW,"{'minutes_trend': 0.9978, 'usage_trend': 1.0431, 'rest': 1.02}","minutes trend, usage trend, extra rest",31.8,30.0,31.066666666666666,UP,0.6,0.6,1,1,0,0,Teammates OUT: 1,PASS,100,,,,,,,
8dc2b7956478814b:pra:30.5:under,8dc2b7956478814b,Alex Sarr,pra,under,30.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,4,False,33.23,0.4812,0.3582,0.5339,-0.0915,0.2,LOW,"{'minutes_trend': 0.9978, 'usage_trend': 1.0431, 'rest': 1.02}","minutes trend, usage trend, extra rest",31.8,30.0,31.066666666666666,UP,0.4,0.4,-1,1,0,0,Teammates OUT: 1,PASS,-134,,,,,,,
8dc2b7956478814b:pra:31.5:over,8dc2b7956478814b,Alex Sarr,pra,over,31.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,4,False,33.23,0.4747,0.591,0.4248,0.0201,0.2,LOW,"{'minutes_trend': 0.9978, 'usage_trend': 1.0431, 'rest': 1.02}","minutes trend, usage trend, extra rest",31.8,30.0,31.066666666666666,UP,0.4,0.4666666666666667,-2,1,0,0,Teammates OUT: 1,PASS,120,,,,,,,
8dc2b7956478814b:pra:31.5:under,8dc2b7956478814b,Alex Sarr,pra,under,31.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,4,False,33.23,0.5253,0.409,0.5752,-0.0901,0.2,LOW,"{'minutes_trend': 0.9978, 'usage_trend': 1.0431, 'rest': 1.02}","minutes trend, usage trend, extra rest",31.8,30.0,31.066666666666666,UP,0.6,0.5333333333333333,2,1,0,0,Teammates OUT: 1,PASS,-160,,,,,,,
0e7566815b4c9c47:pra:13.5:over,0e7566815b4c9c47,Bilal Coulibaly,pra,over,13.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.5964,0.5297,0.625,-0.0703,0.2,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.5,0.6153846153846154,-2,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,-200,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:13.5:under,0e7566815b4c9c47,Bilal Coulibaly,pra,under,13.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.4036,0.4703,0.375,0.0036,0.2,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.5,0.38461538461538464,2,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,150,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:14.5:over,0e7566815b4c9c47,Bilal Coulibaly,pra,over,14.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.5371,0.4389,0.5791,-0.0884,0.2,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.3,0.46153846153846156,-3,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,-167,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:14.5:under,0e7566815b4c9c47,Bilal Coulibaly,pra,under,14.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.4629,0.5611,0.4209,0.0084,0.2,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.7,0.5384615384615384,3,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,120,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:16.5:over,0e7566815b4c9c47,Bilal Coulibaly,pra,over,16.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.3885,0.2709,0.4388,-0.0832,0.2231,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.2,0.3076923076923077,-3,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,112,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:16.5:under,0e7566815b4c9c47,Bilal Coulibaly,pra,under,16.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.6115,0.7291,0.5612,0.0084,0.2231,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.8,0.6923076923076923,3,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,-152,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:17.5:over,0e7566815b4c9c47,Bilal Coulibaly,pra,over,17.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.334,0.201,0.3909,-0.0827,0.3321,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.1,0.23076923076923078,-7,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,140,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
0e7566815b4c9c47:pra:17.5:under,0e7566815b4c9c47,Bilal Coulibaly,pra,under,17.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,WAS,CHA,False,6,False,13.83,0.666,0.799,0.6091,0.0169,0.3321,LOW,"{'minutes_trend': 1.0877, 'usage_trend': 0.8951, 'rest': 1.02}","minutes trend, usage trend, extra rest",13.0,13.1,15.307692307692308,DOWN,0.9,0.7692307692307693,7,1,0,0,Usage down; Teammates OUT: 1; Player status: AVAILABLE,PASS,-185,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,,,,
facb6803046eab5c:pra:26.5:over,facb6803046eab5c,Brandon Miller,pra,over,26.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.6361,0.7401,0.5915,0.0065,0.2722,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.5,0.46153846153846156,-2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-170,,,,,,,
facb6803046eab5c:pra:26.5:under,facb6803046eab5c,Brandon Miller,pra,under,26.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.3639,0.2599,0.4085,-0.0709,0.2722,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.5,0.5384615384615384,2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,130,,,,,,,
facb6803046eab5c:pra:27.5:over,facb6803046eab5c,Brandon Miller,pra,over,27.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.5996,0.7055,0.5541,0.0077,0.2,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.3,0.3076923076923077,-2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-145,,,,,,,
facb6803046eab5c:pra:27.5:under,facb6803046eab5c,Brandon Miller,pra,under,27.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.4004,0.2945,0.4459,-0.0757,0.2,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.7,0.6923076923076923,2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,110,,,,,,,
facb6803046eab5c:pra:28.5:over,facb6803046eab5c,Brandon Miller,pra,over,28.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.5973,0.6689,0.5666,-0.0136,0.2,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.3,0.3076923076923077,-2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-157,,,,,,,
facb6803046eab5c:pra:28.5:under,facb6803046eab5c,Brandon Miller,pra,under,28.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.4027,0.3311,0.4334,-0.0646,0.2,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.7,0.6923076923076923,2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,114,,,,,,,
facb6803046eab5c:pra:30.5:over,facb6803046eab5c,Brandon Miller,pra,over,30.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.5036,0.5911,0.4661,0.0036,0.2,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.3,0.3076923076923077,-2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,100,,,,,,,
facb6803046eab5c:pra:30.5:under,facb6803046eab5c,Brandon Miller,pra,under,30.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,2,False,32.73,0.4964,0.4089,0.5339,-0.0763,0.2,LOW,"{'minutes_trend': 1.141, 'usage_trend': 0.958, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, home, soft defense",31.0,26.9,25.46153846153846,UP,0.7,0.6923076923076923,2,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-134,,,,,,,
ce02a0a873b2f402:pra:14.5:over,ce02a0a873b2f402,Carlton Carrington,pra,over,14.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,14.5,0.6071,0.5,0.653,-0.0899,0.1714,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-230,,,,,,,
ce02a0a873b2f402:pra:14.5:under,ce02a0a873b2f402,Carlton Carrington,pra,under,14.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,14.5,0.3929,0.5,0.347,0.0225,0.1714,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,170,,,,,,,
ce02a0a873b2f402:pra:15.5:over,ce02a0a873b2f402,Carlton Carrington,pra,over,15.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,15.5,0.5641,0.5,0.5915,-0.0656,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-170,,,,,,,
ce02a0a873b2f402:pra:15.5:under,ce02a0a873b2f402,Carlton Carrington,pra,under,15.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,15.5,0.4359,0.5,0.4085,0.0011,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,,,,,
ce02a0a873b2f402:pra:16.5:over,ce02a0a873b2f402,Carlton Carrington,pra,over,16.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,16.5,0.5286,0.5,0.5408,-0.0459,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,,,,,
ce02a0a873b2f402:pra:16.5:under,ce02a0a873b2f402,Carlton Carrington,pra,under,16.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,16.5,0.4714,0.5,0.4592,-0.0164,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
0cf3e771ba869499:pra:22.5:over,0cf3e771ba869499,C.J. McCollum,pra,over,22.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,3,False,27.62,0.6356,0.7146,0.6017,-0.0073,0.2711,LOW,"{'minutes_trend': 1.0745, 'usage_trend': 0.9235, 'rest': 1.02}","minutes trend, usage trend, extra rest",28.4,26.8,27.8,UP,0.6,0.6666666666666666,-1,0,0,0,Usage down,PASS,-180,,,,,,,
0cf3e771ba869499:pra:22.5:under,0cf3e771ba869499,C.J. McCollum,pra,under,22.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,3,False,27.62,0.3644,0.2854,0.3983,-0.0611,0.2711,LOW,"{'minutes_trend': 1.0745, 'usage_trend': 0.9235, 'rest': 1.02}","minutes trend, usage trend, extra rest",28.4,26.8,27.8,UP,0.4,0.3333333333333333,1,0,0,0,Usage down,PASS,135,,,,,,,
0cf3e771ba869499:pra:23.5:over,0cf3e771ba869499,C.J. McCollum,pra,over,23.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,3,False,27.62,0.5907,0.6759,0.5541,-0.0012,0.2,LOW,"{'minutes_trend': 1.0745, 'usage_trend': 0.9235, 'rest': 1.02}","minutes trend, usage trend, extra rest",28.4,26.8,27.8,UP,0.6,0.5333333333333333,-1,0,0,0,Usage down,PASS,-145,,,,,,,
0cf3e771ba869499:pra:23.5:under,0cf3e771ba869499,C.J. McCollum,pra,under,23.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,3,False,27.62,0.4093,0.3241,0.4459,-0.0668,0.2,LOW,"{'minutes_trend': 1.0745, 'usage_trend': 0.9235, 'rest': 1.02}","minutes trend, usage trend, extra rest",28.4,26.8,27.8,UP,0.4,0.4666666666666667,1,0,0,0,Usage down,PASS,110,,,,,,,
0cf3e771ba869499:pra:26.5:over,0cf3e771ba869499,C.J. McCollum,pra,over,26.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,3,False,27.62,0.4861,0.5495,0.4589,-0.0041,0.2,LOW,"{'minutes_trend': 1.0745, 'usage_trend': 0.9235, 'rest': 1.02}","minutes trend, usage trend, extra rest",28.4,26.8,27.8,UP,0.5,0.4,-1,0,0,0,Usage down,PASS,104,,,,,,,
0cf3e771ba869499:pra:26.5:under,0cf3e771ba869499,C.J. McCollum,pra,under,26.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,3,False,27.62,0.5139,0.4505,0.5411,-0.0641,0.2,LOW,"{'minutes_trend': 1.0745, 'usage_trend': 0.9235, 'rest': 1.02}","minutes trend, usage trend, extra rest",28.4,26.8,27.8,UP,0.5,0.6,1,0,0,0,Usage down,PASS,-137,,,,,,,
440168766d15343b:pra:25.5:over,440168766d15343b,Kon Knueppel,pra,over,25.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,25.5,0.5641,0.5,0.5915,-0.0656,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-170,,,,,,,
440168766d15343b:pra:25.5:under,440168766d15343b,Kon Knueppel,pra,under,25.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,25.5,0.4359,0.5,0.4085,0.0011,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,130,,,,,,,
440168766d15343b:pra:26.5:over,440168766d15343b,Kon Knueppel,pra,over,26.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,26.5,0.5286,0.5,0.5408,-0.0459,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,,,,,
440168766d15343b:pra:26.5:under,440168766d15343b,Kon Knueppel,pra,under,26.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,26.5,0.4714,0.5,0.4592,-0.0164,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
440168766d15343b:pra:28.5:over,440168766d15343b,Kon Knueppel,pra,over,28.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,28.5,0.4714,0.5,0.4592,-0.0164,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
440168766d15343b:pra:28.5:under,440168766d15343b,Kon Knueppel,pra,under,28.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,28.5,0.5286,0.5,0.5408,-0.0459,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,,,,,
62f552904dd61737:pra:23.5:over,62f552904dd61737,Kyshawn George,pra,over,23.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,23.5,0.5875,0.5,0.625,-0.0792,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-200,,,,,,,
62f552904dd61737:pra:23.5:under,62f552904dd61737,Kyshawn George,pra,under,23.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,23.5,0.4125,0.5,0.375,0.0125,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,150,,,,,,,
62f552904dd61737:pra:24.5:over,62f552904dd61737,Kyshawn George,pra,over,24.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,24.5,0.5526,0.5,0.5752,-0.0628,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,,,,,
62f552904dd61737:pra:24.5:under,62f552904dd61737,Kyshawn George,pra,under,24.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,24.5,0.4474,0.5,0.4248,-0.0072,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,,,,,
62f552904dd61737:pra:27.5:over,62f552904dd61737,Kyshawn George,pra,over,27.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,27.5,0.4623,0.5,0.4462,-0.0184,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,108,,,,,,,
62f552904dd61737:pra:27.5:under,62f552904dd61737,Kyshawn George,pra,under,27.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,,,,,,27.5,0.5377,0.5,0.5538,-0.0591,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-148,,,,,,,
a7dee1eef19c56f4:pra:29.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,29.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,30.69,0.5897,0.5616,0.6017,-0.0532,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-180,,,,,,,
a7dee1eef19c56f4:pra:29.5:under,a7dee1eef19c56f4,LaMelo Ball,pra,under,29.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,30.69,0.4103,0.4384,0.3983,-0.0152,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,135,,,,,,,
a7dee1eef19c56f4:pra:30.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,30.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,31.73,0.5651,0.5616,0.5666,-0.0458,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-157,,,,,,,
a7dee1eef19c56f4:pra:30.5:under,a7dee1eef19c56f4,LaMelo Ball,pra,under,30.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,31.73,0.4349,0.4384,0.4334,-0.0324,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,114,,,,,,,
a7dee1eef19c56f4:pra:32.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,32.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,33.81,0.4959,0.5616,0.4677,-0.0041,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,100,,,,,,,
a7dee1eef19c56f4:pra:32.5:under,a7dee1eef19c56f4,LaMelo Ball,pra,under,32.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,33.81,0.5041,0.4384,0.5323,-0.0649,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-132,,,,,,,
a7dee1eef19c56f4:pra:33.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,33.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,34.85,0.4631,0.5616,0.4209,0.0085,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,120,,,,,,,
a7dee1eef19c56f4:pra:33.5:under,a7dee1eef19c56f4,LaMelo Ball,pra,under,33.5,27f523bb13b709279a0c31dbfa2e2006,CHA,WAS,2025-12-24T00:10:00Z,CHA,WAS,True,,,34.85,0.5369,0.4384,0.5791,-0.0885,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",0.0,0.0,0.0,FLAT,,,,2,1,2,Teammates OUT: 2; Teammates Q: 1,PASS,-167,,,,,,,
