prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,expected_usage_factor,expected_usage_notes,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,market_over_odds,market_prob,market_under_odds
56366070652c315d:steals:1.5:under,56366070652c315d,Derrick White,steals,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,,,,,,0.0,0.0,,,,0.2,0.3,0.7333333333333333,DOWN,0.4830458915396479,,,,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,,1.0,,PASS,-270,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766783875.174922,odds_api,194,0.6820759580683966,-270
0149249a4eb6cf3f:steals:1.5:over,0149249a4eb6cf3f,Pascal Siakam,steals,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,,,,,,0.0,0.0,,,,1.2,1.1,1.3333333333333333,FLAT,0.9944289260117531,,,,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,,1.0,,PASS,194,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766783875.174922,odds_api,194,0.31792404193160334,-270
0149249a4eb6cf3f:steals:1.5:under,0149249a4eb6cf3f,Pascal Siakam,steals,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,,,,,,0.0,0.0,,,,1.2,1.1,1.3333333333333333,FLAT,0.9944289260117531,,,,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,,1.0,,PASS,-270,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766783875.174922,odds_api,194,0.6820759580683966,-270
2c32eb67b1d23b03:steals:1.5:over,2c32eb67b1d23b03,Jordan Walsh,steals,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,,,,7,False,,,,,,0.0,0.0,,,,1.6,1.5,1.4,FLAT,1.0801234497346435,,,,0,0,0,,,,,1.0,,PASS,178,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,AVAILABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid,1766783875.174922,odds_api,178,0.3362245395185654,-245
2c32eb67b1d23b03:steals:1.5:under,2c32eb67b1d23b03,Jordan Walsh,steals,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,,,,7,False,,,,,,0.0,0.0,,,,1.6,1.5,1.4,FLAT,1.0801234497346435,,,,0,0,0,,,,,1.0,,PASS,-245,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,AVAILABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid,1766783875.174922,odds_api,178,0.6637754604814345,-245
0c0d789e7aeaacdf:threes:1.5:over,0c0d789e7aeaacdf,Jarace Walker,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,,,,4,False,,,,,,0.0,0.0,,,,1.0,1.0,1.2666666666666666,FLAT,0.6666666666666666,,,,0,0,0,,,,,1.0,,PASS,180,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,180,0.337361530715005,-235
0c0d789e7aeaacdf:threes:1.5:under,0c0d789e7aeaacdf,Jarace Walker,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,,,,4,False,,,,,,0.0,0.0,,,,1.0,1.0,1.2666666666666666,FLAT,0.6666666666666666,,,,0,0,0,,,,,1.0,,PASS,-235,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,180,0.6626384692849949,-235
195708c325c4c735:threes:1.5:over,195708c325c4c735,Jaylen Brown,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,,,,,,0.0,0.0,,,,2.0,2.3,2.1333333333333333,FLAT,1.1595018087284057,,,,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,,1.0,,PASS,-164,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,-164,0.5861550037622273,128
195708c325c4c735:threes:1.5:under,195708c325c4c735,Jaylen Brown,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,2.16,0.4052,0.2837,0.3851,0.4138,-0.0334,0.1838,LOW,"{'minutes_trend': 1.0038, 'usage_trend': 0.9593, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",2.0,2.3,2.1333333333333333,FLAT,1.1595018087284057,0.2,0.26666666666666666,-2,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Teammates OUT: 5,1.0,,PASS,128,0.0598,0.0379,0.42,1.1,1.15,0.773,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
56366070652c315d:threes:3.5:over,56366070652c315d,Derrick White,threes,over,3.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,4.8,0.4435,0.7344,0.5203,0.4106,0.0087,0.16,LOW,"{'minutes_trend': 1.0, 'usage_trend': 1.056, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",4.6,4.5,4.066666666666666,UP,2.068278940998476,0.7,0.6,-1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Usage up; Teammates OUT: 5,1.0,,PASS,130,0.0588,0.0379,0.42,1.1,1.15,0.5909,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
56366070652c315d:threes:3.5:under,56366070652c315d,Derrick White,threes,under,3.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,,,,,,0.0,0.0,,,,4.6,4.5,4.066666666666666,UP,2.068278940998476,,,,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,,1.0,,PASS,-166,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,130,0.5893794380981784,-166
a951bcf5a0035036:threes:1.5:over,a951bcf5a0035036,Jay Huff,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,,,,4,False,1.17,0.5184,0.409,0.4227,0.5595,-0.075,0.16,LOW,"{'minutes_trend': 0.9167, 'usage_trend': 1.0921, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",1.0,1.4,1.6,DOWN,1.429840705968481,0.3,0.4,-4,0,0,0,,,,Usage up,1.0,,PASS,-146,0.0608,0.0379,0.42,1.1,1.15,0.9532,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
a951bcf5a0035036:threes:1.5:under,a951bcf5a0035036,Jay Huff,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,,,,4,False,1.17,0.4516,0.591,0.4773,0.4405,-0.0157,0.16,LOW,"{'minutes_trend': 0.9167, 'usage_trend': 1.0921, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",1.0,1.4,1.6,DOWN,1.429840705968481,0.7,0.6,4,0,0,0,,,,Usage up,1.0,,PASS,114,0.0608,0.0379,0.42,1.1,1.15,0.9532,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
0149249a4eb6cf3f:threes:1.5:over,0149249a4eb6cf3f,Pascal Siakam,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,1.78,0.5209,0.5657,0.4697,0.5428,-0.0554,0.16,LOW,"{'minutes_trend': 1.012, 'usage_trend': 0.888, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",1.8,1.9,1.6,FLAT,1.66332999331662,0.5,0.4,-1,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,Usage down; Teammates OUT: 5,1.0,,PASS,-136,0.0617,0.0379,0.42,1.1,1.15,1.1089,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
0149249a4eb6cf3f:threes:1.5:under,0149249a4eb6cf3f,Pascal Siakam,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,1.78,0.4491,0.4343,0.4303,0.4572,-0.0363,0.16,LOW,"{'minutes_trend': 1.012, 'usage_trend': 0.888, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",1.8,1.9,1.6,FLAT,1.66332999331662,0.5,0.6,1,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,Usage down; Teammates OUT: 5,1.0,,PASS,106,0.0617,0.0379,0.42,1.1,1.15,1.1089,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
54ada52701661023:threes:1.5:over,54ada52701661023,Andrew Nembhard,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,1.81,0.4953,0.614,0.4842,0.5,-0.0353,0.16,LOW,"{'minutes_trend': 0.9859, 'usage_trend': 1.0049, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",1.6,1.6,1.6666666666666667,FLAT,1.0749676997731399,0.5,0.5333333333333333,-1,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,Teammates OUT: 5,1.0,,PASS,-113,0.061,0.0379,0.42,1.1,1.15,0.7166,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
54ada52701661023:threes:1.5:under,54ada52701661023,Andrew Nembhard,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,1.81,0.4747,0.386,0.4158,0.5,-0.0558,0.16,LOW,"{'minutes_trend': 0.9859, 'usage_trend': 1.0049, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",1.6,1.6,1.6666666666666667,FLAT,1.0749676997731399,0.5,0.4666666666666667,1,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,Teammates OUT: 5,1.0,,PASS,-113,0.061,0.0379,0.42,1.1,1.15,0.7166,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
a168fb201860affc:threes:1.5:over,a168fb201860affc,Bennedict Mathurin,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,,,,,,0.0,0.0,,,,1.2,2.1,2.2666666666666666,DOWN,1.728840330651992,,,,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,,1.0,,PASS,-162,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,-162,0.5828822517990193,126
a168fb201860affc:threes:1.5:under,a168fb201860affc,Bennedict Mathurin,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,1.63,0.4242,0.4695,0.4408,0.4171,-0.0182,0.16,LOW,"{'minutes_trend': 1.0244, 'usage_trend': 0.874, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",1.2,2.1,2.2666666666666666,DOWN,1.728840330651992,0.4,0.3333333333333333,1,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,Usage down; Teammates OUT: 5,1.0,,PASS,126,0.0608,0.0379,0.42,1.1,1.15,1.1526,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
e3ae9d94a2714cb0:threes:1.5:over,e3ae9d94a2714cb0,Anfernee Simons,threes,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,,,,,,0.0,0.0,,,,1.2,1.7,1.8,DOWN,1.0593499054713802,,,,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,,1.0,,PASS,-154,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,-154,0.5715249662618084,120
e3ae9d94a2714cb0:threes:1.5:under,e3ae9d94a2714cb0,Anfernee Simons,threes,under,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,1.9,0.4217,0.353,0.4059,0.4285,-0.0328,0.16,LOW,"{'minutes_trend': 1.0634, 'usage_trend': 0.9984, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",1.2,1.7,1.8,DOWN,1.0593499054713802,0.4,0.4,-1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Teammates OUT: 5,1.0,,PASS,120,0.0608,0.0379,0.42,1.1,1.15,0.7062,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
8266cd61c58c9517:threes:2.5:over,8266cd61c58c9517,Payton Pritchard,threes,over,2.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,,,,,,0.0,0.0,,,,2.4,2.8,2.8,FLAT,1.4757295747452437,,,,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,,1.0,,PASS,-154,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,-154,0.5715249662618084,120
8266cd61c58c9517:threes:2.5:under,8266cd61c58c9517,Payton Pritchard,threes,under,2.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,2.64,0.4315,0.4623,0.4387,0.4285,-0.023,0.16,LOW,"{'minutes_trend': 0.9919, 'usage_trend': 0.961, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",2.4,2.8,2.8,FLAT,1.4757295747452437,0.4,0.4,1,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Teammates OUT: 5,1.0,,PASS,120,0.0608,0.0379,0.42,1.1,1.15,0.5903,-150,150,-120,120,0.65,,threes,0.3,0.3,,,,1766783875.174922,odds_api,,,
440168766d15343b:assists:3.5:over,440168766d15343b,Kon Knueppel,assists,over,3.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,4.02,0.4463,0.5893,0.4768,0.4333,-0.0124,0.17,LOW,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",3.8,4.7,4.066666666666666,FLAT,2.3118054512532935,0.7,0.6,-2,0,0,0,,,,Usage up,1.0,,PASS,118,0.0587,0.0345,0.396,1.0,1.15,0.6605,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
440168766d15343b:assists:3.5:under,440168766d15343b,Kon Knueppel,assists,under,3.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,4.02,0.5237,0.4107,0.4232,0.5667,-0.0763,0.17,LOW,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",3.8,4.7,4.066666666666666,FLAT,2.3118054512532935,0.3,0.4,2,0,0,0,,,,Usage up,1.0,,PASS,-150,0.0587,0.0345,0.396,1.0,1.15,0.6605,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
3b09314818626f62:assists:4.5:over,3b09314818626f62,Anthony Black,assists,over,4.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,4.43,0.4275,0.4801,0.444,0.4204,-0.0189,0.2,LOW,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'rest': 1.02}","minutes trend, usage trend, extra rest",4.2,4.6,4.4,FLAT,1.429840705968481,0.5,0.4,1,0,0,0,,,,,1.0,,PASS,124,0.0618,0.0324,0.3792,1.0,1.08,0.3177,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
3b09314818626f62:assists:4.5:under,3b09314818626f62,Anthony Black,assists,under,4.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,,,,4,False,,,,,,0.0,0.0,,,,4.2,4.6,4.4,FLAT,1.429840705968481,,,,0,0,0,,,,,1.0,,PASS,-160,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,124,0.5795601552393274,-160
2a4f649870db0148:assists:2.5:over,2a4f649870db0148,Miles Bridges,assists,over,2.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,,,,,,0.0,0.0,,,,4.6,4.4,3.933333333333333,UP,3.0983866769659336,,,,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,,1.0,,PASS,-166,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,-166,0.5893794380981784,130
2a4f649870db0148:assists:2.5:under,2a4f649870db0148,Miles Bridges,assists,under,2.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,4.46,0.4012,0.2638,0.3791,0.4106,-0.0336,0.2055,LOW,"{'minutes_trend': 0.9841, 'usage_trend': 0.9547, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",4.6,4.4,3.933333333333333,UP,3.0983866769659336,0.4,0.4666666666666667,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,1.0,,PASS,130,0.0588,0.0345,0.396,1.0,1.15,1.2394,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
a7dee1eef19c56f4:assists:7.5:over,a7dee1eef19c56f4,LaMelo Ball,assists,over,7.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,7.96,0.4371,0.5511,0.4653,0.425,-0.0133,0.184,LOW,"{'minutes_trend': 0.8539, 'usage_trend': 1.0251, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, high variance",8.0,8.0,8.133333333333333,FLAT,3.6209268304000717,0.6,0.6666666666666666,2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,Teammates OUT: 6,1.0,,PASS,122,0.0598,0.0345,0.396,1.0,1.15,0.4828,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
a7dee1eef19c56f4:assists:7.5:under,a7dee1eef19c56f4,LaMelo Ball,assists,under,7.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,,,,,,0.0,0.0,,,,8.0,8.0,8.133333333333333,FLAT,3.6209268304000717,,,,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain); Liam McNeeley (G League - On Assignment),,,,1.0,,PASS,-156,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766783875.174922,odds_api,122,0.5749767565413734,-156
362deb2fd051446a:assists:5.5:over,362deb2fd051446a,Paolo Banchero,assists,over,5.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,7.58,0.4698,0.7544,0.5263,0.4456,-0.0019,0.17,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",6.4,4.5,4.933333333333334,UP,3.0276503540974917,0.3,0.3333333333333333,-1,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Usage up; Teammates OUT: 5,1.0,,PASS,112,0.0585,0.0345,0.396,1.0,1.15,0.5505,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
362deb2fd051446a:assists:5.5:under,362deb2fd051446a,Paolo Banchero,assists,under,5.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,7.58,0.5002,0.2456,0.3737,0.5544,-0.0866,0.2148,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0597, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",6.4,4.5,4.933333333333334,UP,3.0276503540974917,0.7,0.6666666666666666,1,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Usage up; Teammates OUT: 5,1.0,,PASS,-142,0.0585,0.0345,0.396,1.0,1.15,0.5505,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
